ANO,MES,DIA,TMAX,TMIN,LUGAR
2020,10,25,20.3,12.5,ROSARIO AEROPUERTO
2020,10,25,24.6,13.7,SALTA AEROPUERTO
2020,10,25,20.1,-2.8,SAN ANTONIO OESTE AEROPUERTO
2020,10,25,18.8,11.9,SAN FERNANDO AEROPUERTO
2020,10,25,19.2,13.5,SAN JUAN AEROPUERTO
2020,10,25,12.9,0.1,SAN JULIAN AEROPUERTO
2020,10,25,19.9,7.4,SAN LUIS AEROPUERTO
2020,10,25,19.3,10.1,SAN MARTIN (MZA)
2020,10,25,17.5,5.3,SAN RAFAEL AEROPUERTO
2020,10,25,12.2,2.6,SANTA CRUZ AEROPUERTO
2020,10,25,18.5,9.7,SANTA ROSA AEROPUERTO
2020,10,25,16.8,10.6,SANTA ROSA DE CONLARA AEROPUERTO
2020,10,25,24.1,13.7,SANTIAGO DEL ESTERO AEROPUERTO
2020,10,25,21.9,12.3,SAUCE VIEJO AEROPUERTO
2020,10,25,21,15.1,SUNCHALES AEROPUERTO
2020,10,25,14.2,9.6,TANDIL AEROPUERTO
2020,10,25,33.2,18,TARTAGAL AEROPUERTO
2020,10,25,25.6,16.5,TERMAS DE RIO HONDO AEROPUERTO
2020,10,25,25.1,13.8,TINOGASTA
2020,10,25,16.2,8,TRELEW AEROPUERTO
2020,10,25,18,8.6,TRENQUE LAUQUEN
2020,10,25,15.2,4.8,TRES ARROYOS
2020,10,25,21.1,14.3,TUCUMAN AEROPUERTO
2020,10,25,1,-3.8,USHUAIA AEROPUERTO
2020,10,25,20.1,2.8,USPALLATA
2020,10,25,16.6,11.2,VENADO TUERTO AEROPUERTO
2020,10,25,17.5,3.7,VICTORICA
2020,10,25,17.8,1.6,VIEDMA AEROPUERTO
2020,10,25,25.8,12.6,VILLA DE MARIA DEL RIO SECO
2020,10,25,19.4,10.2,VILLA DOLORES AEROPUERTO
2020,10,25,17.8,8.5,VILLA GESELL AEROPUERTO
2020,10,25,20.9,6.4,VILLA REYNOLDS AEROPUERTO
2020,10,26,22.5,5.3,AEROPARQUE CABA
2020,10,26,16.3,4.2,AZUL AEROPUERTO
2020,10,26,18.4,7.3,BAHIA BLANCA AEROPUERTO
2020,10,26,9.7,2.5,BARILOCHE AEROPUERTO
2020,10,26,-12.8,-22.2,BASE BELGRANO II
2020,10,26,2.1,-4.5,BASE CARLINI (EX JUBANY)
2020,10,26,1.5,-7.3,BASE ESPERANZA
2020,10,26,0.0999999999999998,-7,BASE MARAMBIO
2020,10,26,,-8.6,BASE ORCADAS
2020,10,26,-0.0999999999999999,-6.6,BASE SAN MARTIN
2020,10,26,12.2,7.4,BENITO JUAREZ
2020,10,26,22.8,15.6,BERNARDO DE IRIGOYEN AEROPUERTO
2020,10,26,20.3,8.9,BOLIVAR AEROPUERTO
2020,10,26,23.5,6.5,BUENOS AIRES OBSERVATORIO
2020,10,26,20.9,7.3,CAMPO DE MAYO AEROPUERTO
2020,10,26,29.2,9,CATAMARCA AEROPUERTO
2020,10,26,22.1,7.2,CERES AEROPUERTO
2020,10,26,26.5,10.4,CHAMICAL AEROPUERTO
2020,10,26,12.5,2,CHAPELCO AEROPUERTO
2020,10,26,27.5,9,CHEPES
2020,10,26,,,CHILECITO AEROPUERTO
2020,10,26,11.9,3,COMODORO RIVADAVIA AEROPUERTO
2020,10,26,24.1,7.5,CONCORDIA AEROPUERTO
2020,10,26,22.2,6.9,CORDOBA AEROPUERTO
2020,10,26,25.5,8.7,CORDOBA OBSERVATORIO
2020,10,26,15.4,3.5,CORONEL SUAREZ AEROPUERTO
2020,10,26,22.3,12.9,CORRIENTES AEROPUERTO
2020,10,26,21.9,8.6,DOLORES AEROPUERTO
2020,10,26,15,2.5,EL BOLSON AEROPUERTO
2020,10,26,9.5,3,EL CALAFATE AEROPUERTO
2020,10,26,21.9,3.5,EL PALOMAR AEROPUERTO
2020,10,26,,-0.2,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,10,26,11.1,-3.5,ESQUEL AEROPUERTO
2020,10,26,22.5,3.3,EZEIZA AEROPUERTO
2020,10,26,18.9,15.5,FORMOSA AEROPUERTO
2020,10,26,,5.6,GENERAL PICO AEROPUERTO
2020,10,26,6.1,-5.2,GOBERNADOR GREGORES AEROPUERTO
2020,10,26,21.9,4.4,GUALEGUAYCHU AEROPUERTO
2020,10,26,23,17.4,IGUAZU AEROPUERTO
2020,10,26,23.5,12.7,ITUZAINGO
2020,10,26,26,4.2,JACHAL
2020,10,26,20.2,10.1,JUJUY AEROPUERTO
2020,10,26,15.8,6.6,JUJUY U N
2020,10,26,22.7,5.4,JUNIN AEROPUERTO
2020,10,26,17.1,0.3,LA PLATA AEROPUERTO
2020,10,26,20,6.5,LA QUIACA OBSERVATORIO
2020,10,26,31.2,11.1,LA RIOJA AEROPUERTO
2020,10,26,23.4,6.9,LABOULAYE AEROPUERTO
2020,10,26,18.5,10.5,LAS FLORES
2020,10,26,27.6,16.3,LAS LOMITAS
2020,10,26,20.3,2.6,MALARGUE AEROPUERTO
2020,10,26,11,-0.4,MAQUINCHAO
2020,10,26,15.7,2.2,MAR DEL PLATA AEROPUERTO
2020,10,26,22.6,4.8,MARCOS JUAREZ AEROPUERTO
2020,10,26,,1.5,MARIANO MORENO AEROPUERTO
2020,10,26,28.3,5.8,MENDOZA AEROPUERTO
2020,10,26,,4.3,MENDOZA OBSERVATORIO
2020,10,26,22.7,13.2,MERCEDES AEROPUERTO (CTES)
2020,10,26,,5.9,MERLO AEROPUERTO
2020,10,26,17.7,10.2,METAN
2020,10,26,19.8,12.8,MONTE CASEROS AEROPUERTO
2020,10,26,19,2.5,MORON AEROPUERTO
2020,10,26,19.7,6.2,NEUQUEN AEROPUERTO
2020,10,26,20.5,9.8,NUEVE DE JULIO
2020,10,26,,,OBERA
2020,10,26,22,3.2,OLAVARRIA AEROPUERTO
2020,10,26,25.5,17.6,ORAN AEROPUERTO
2020,10,26,23.2,11.1,PARANA AEROPUERTO
2020,10,26,11.2,-3.1,PASO DE INDIOS
2020,10,26,20.3,9.5,PASO DE LOS LIBRES AEROPUERTO
2020,10,26,22.4,7.4,PEHUAJO AEROPUERTO
2020,10,26,10,-2.2,PERITO MORENO AEROPUERTO
2020,10,26,17.6,4.6,PIGUE AEROPUERTO
2020,10,26,24.9,8.5,PILAR OBSERVATORIO
2020,10,26,24.1,16,POSADAS AEROPUERTO
2020,10,26,24.2,11.2,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,10,26,9,2.2,PUERTO DESEADO AEROPUERTO
2020,10,26,8.7,3,PUERTO MADRYN AEROPUERTO
2020,10,26,18.4,6.8,PUNTA INDIO B.A.
2020,10,26,26.6,5.9,RAFAELA AEROPUERTO
2020,10,26,23.2,12.8,RECONQUISTA AEROPUERTO
2020,10,26,21.6,12.4,RESISTENCIA AEROPUERTO
2020,10,26,23.4,8.6,RIO CUARTO AEROPUERTO
2020,10,26,6.9,-1.2,RIO GALLEGOS AEROPUERTO
2020,10,26,10.8,-1.7,RIO GRANDE B.A.
2020,10,26,29.1,14.3,RIVADAVIA
2020,10,26,22.3,9.1,ROSARIO AEROPUERTO
2020,10,26,16.3,10.7,SALTA AEROPUERTO
2020,10,26,13.3,6.7,SAN ANTONIO OESTE AEROPUERTO
2020,10,26,19.3,5.3,SAN FERNANDO AEROPUERTO
2020,10,26,29.6,5,SAN JUAN AEROPUERTO
2020,10,26,3.5,2.6,SAN JULIAN AEROPUERTO
2020,10,26,24,7.7,SAN LUIS AEROPUERTO
2020,10,26,24.8,4,SAN MARTIN (MZA)
2020,10,26,25.9,4.9,SAN RAFAEL AEROPUERTO
2020,10,26,6.9,-1.5,SANTA CRUZ AEROPUERTO
2020,10,26,24.4,7.5,SANTA ROSA AEROPUERTO
2020,10,26,23.6,6.8,SANTA ROSA DE CONLARA AEROPUERTO
2020,10,26,25.9,15.1,SANTIAGO DEL ESTERO AEROPUERTO
2020,10,26,25.3,8.4,SAUCE VIEJO AEROPUERTO
2020,10,26,27.2,5.8,SUNCHALES AEROPUERTO
2020,10,26,14.1,2.9,TANDIL AEROPUERTO
2020,10,26,,,TARTAGAL AEROPUERTO
2020,10,26,29.3,14.7,TERMAS DE RIO HONDO AEROPUERTO
2020,10,26,30.3,6.7,TINOGASTA
2020,10,26,11.2,3.9,TRELEW AEROPUERTO
2020,10,26,22.1,6.9,TRENQUE LAUQUEN
2020,10,26,19,3.3,TRES ARROYOS
2020,10,26,27.4,14.4,TUCUMAN AEROPUERTO
2020,10,26,3.1,-0.6,USHUAIA AEROPUERTO
2020,10,26,25.5,5,USPALLATA
2020,10,26,21.2,6.4,VENADO TUERTO AEROPUERTO
2020,10,26,,,VICTORICA
2020,10,26,10.5,3.7,VIEDMA AEROPUERTO
2020,10,26,24.1,4.6,VILLA DE MARIA DEL RIO SECO
2020,10,26,23.6,4.5,VILLA DOLORES AEROPUERTO
2020,10,26,17.6,3.1,VILLA GESELL AEROPUERTO
2020,10,26,28.9,3.8,VILLA REYNOLDS AEROPUERTO
2020,10,27,20,7.5,AEROPARQUE CABA
2020,10,27,13.4,7.8,AZUL AEROPUERTO
2020,10,27,14.7,3.1,BAHIA BLANCA AEROPUERTO
2020,10,27,14.6,-0.1,BARILOCHE AEROPUERTO
2020,10,27,-12.7,-24.2,BASE BELGRANO II
2020,10,27,-1.6,-2,BASE CARLINI (EX JUBANY)
2020,10,27,1.4,-4.3,BASE ESPERANZA
2020,10,27,3.2,-1.6,BASE MARAMBIO
2020,10,27,-0.1,-7.8,BASE ORCADAS
2020,10,27,-2.2,-2.1,BASE SAN MARTIN
2020,10,27,7.9,4.8,BENITO JUAREZ
2020,10,27,25.5,15.5,BERNARDO DE IRIGOYEN AEROPUERTO
2020,10,27,8.8,7,BOLIVAR AEROPUERTO
2020,10,27,20.1,7.9,BUENOS AIRES OBSERVATORIO
2020,10,27,10.2,4.6,CAMPO DE MAYO AEROPUERTO
2020,10,27,25.8,6.6,CATAMARCA AEROPUERTO
2020,10,27,22.5,11.7,CERES AEROPUERTO
2020,10,27,20.6,9.5,CHAMICAL AEROPUERTO
2020,10,27,13.1,4.1,CHAPELCO AEROPUERTO
2020,10,27,21.7,3.9,CHEPES
2020,10,27,20.2,,CHILECITO AEROPUERTO
2020,10,27,8.3,-2.5,COMODORO RIVADAVIA AEROPUERTO
2020,10,27,24,6.7,CONCORDIA AEROPUERTO
2020,10,27,15.1,4.3,CORDOBA AEROPUERTO
2020,10,27,16.8,3.3,CORDOBA OBSERVATORIO
2020,10,27,9.3,2.6,CORONEL SUAREZ AEROPUERTO
2020,10,27,26.6,15.9,CORRIENTES AEROPUERTO
2020,10,27,12.5,5.2,DOLORES AEROPUERTO
2020,10,27,18.8,-4.3,EL BOLSON AEROPUERTO
2020,10,27,13.6,-3.9,EL CALAFATE AEROPUERTO
2020,10,27,13.2,9.2,EL PALOMAR AEROPUERTO
2020,10,27,,1.4,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,10,27,15.2,-5.6,ESQUEL AEROPUERTO
2020,10,27,17.3,8.2,EZEIZA AEROPUERTO
2020,10,27,28.3,16.5,FORMOSA AEROPUERTO
2020,10,27,,1.9,GENERAL PICO AEROPUERTO
2020,10,27,15.4,-0.5,GOBERNADOR GREGORES AEROPUERTO
2020,10,27,15.9,8.5,GUALEGUAYCHU AEROPUERTO
2020,10,27,28.9,15.4,IGUAZU AEROPUERTO
2020,10,27,27.6,17.7,ITUZAINGO
2020,10,27,22.4,-0.8,JACHAL
2020,10,27,22.4,8.9,JUJUY AEROPUERTO
2020,10,27,20.5,6.5,JUJUY U N
2020,10,27,16.5,8.9,JUNIN AEROPUERTO
2020,10,27,10.7,10,LA PLATA AEROPUERTO
2020,10,27,20.9,2.2,LA QUIACA OBSERVATORIO
2020,10,27,20.3,7.1,LA RIOJA AEROPUERTO
2020,10,27,13.3,6.4,LABOULAYE AEROPUERTO
2020,10,27,12,9.4,LAS FLORES
2020,10,27,23.7,19.4,LAS LOMITAS
2020,10,27,15.1,-3.2,MALARGUE AEROPUERTO
2020,10,27,12.2,-7,MAQUINCHAO
2020,10,27,11,3.9,MAR DEL PLATA AEROPUERTO
2020,10,27,15,6.3,MARCOS JUAREZ AEROPUERTO
2020,10,27,,7.8,MARIANO MORENO AEROPUERTO
2020,10,27,18.6,4.2,MENDOZA AEROPUERTO
2020,10,27,,2.5,MENDOZA OBSERVATORIO
2020,10,27,27.9,12.2,MERCEDES AEROPUERTO (CTES)
2020,10,27,,10.8,MERLO AEROPUERTO
2020,10,27,20.1,12.8,METAN
2020,10,27,27.6,13.8,MONTE CASEROS AEROPUERTO
2020,10,27,17.2,7.7,MORON AEROPUERTO
2020,10,27,15.2,9.1,NEUQUEN AEROPUERTO
2020,10,27,18.5,3.6,NUEVE DE JULIO
2020,10,27,22.9,15.5,OBERA
2020,10,27,8.9,5.2,OLAVARRIA AEROPUERTO
2020,10,27,26.8,13.1,ORAN AEROPUERTO
2020,10,27,20.3,9.7,PARANA AEROPUERTO
2020,10,27,13.4,-5,PASO DE INDIOS
2020,10,27,25.3,11.5,PASO DE LOS LIBRES AEROPUERTO
2020,10,27,14.3,8.3,PEHUAJO AEROPUERTO
2020,10,27,15.3,-5.9,PERITO MORENO AEROPUERTO
2020,10,27,14.1,5.7,PIGUE AEROPUERTO
2020,10,27,15.1,2.5,PILAR OBSERVATORIO
2020,10,27,25.5,19.6,POSADAS AEROPUERTO
2020,10,27,26.4,13.3,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,10,27,5.9,2.6,PUERTO DESEADO AEROPUERTO
2020,10,27,10.4,1,PUERTO MADRYN AEROPUERTO
2020,10,27,12,5.8,PUNTA INDIO B.A.
2020,10,27,20.3,10.5,RAFAELA AEROPUERTO
2020,10,27,26.5,8.1,RECONQUISTA AEROPUERTO
2020,10,27,26.1,15.5,RESISTENCIA AEROPUERTO
2020,10,27,17.2,5,RIO CUARTO AEROPUERTO
2020,10,27,17,1.3,RIO GALLEGOS AEROPUERTO
2020,10,27,9.6,-4.7,RIO GRANDE B.A.
2020,10,27,25.4,20,RIVADAVIA
2020,10,27,15.6,7.1,ROSARIO AEROPUERTO
2020,10,27,19.9,8.5,SALTA AEROPUERTO
2020,10,27,13.2,0.8,SAN ANTONIO OESTE AEROPUERTO
2020,10,27,14.3,9.8,SAN FERNANDO AEROPUERTO
2020,10,27,21.4,2.7,SAN JUAN AEROPUERTO
2020,10,27,13.7,-5.6,SAN JULIAN AEROPUERTO
2020,10,27,16.3,2.9,SAN LUIS AEROPUERTO
2020,10,27,19.1,5.9,SAN MARTIN (MZA)
2020,10,27,19.1,1.8,SAN RAFAEL AEROPUERTO
2020,10,27,13.9,-3.9,SANTA CRUZ AEROPUERTO
2020,10,27,9,2.4,SANTA ROSA AEROPUERTO
2020,10,27,15.4,5,SANTA ROSA DE CONLARA AEROPUERTO
2020,10,27,23.3,8.8,SANTIAGO DEL ESTERO AEROPUERTO
2020,10,27,18.8,12.4,SAUCE VIEJO AEROPUERTO
2020,10,27,22.8,9.7,SUNCHALES AEROPUERTO
2020,10,27,12.2,6.5,TANDIL AEROPUERTO
2020,10,27,25.9,,TARTAGAL AEROPUERTO
2020,10,27,24.6,15.3,TERMAS DE RIO HONDO AEROPUERTO
2020,10,27,26.5,7.5,TINOGASTA
2020,10,27,10.8,1.6,TRELEW AEROPUERTO
2020,10,27,12.8,6.1,TRENQUE LAUQUEN
2020,10,27,11.4,5.1,TRES ARROYOS
2020,10,27,17.4,8.4,TUCUMAN AEROPUERTO
2020,10,27,14.5,-1.5,USHUAIA AEROPUERTO
2020,10,27,13.6,-0.4,USPALLATA
2020,10,27,18.7,8.9,VENADO TUERTO AEROPUERTO
2020,10,27,13.7,1.2,VICTORICA
2020,10,27,13.8,2,VIEDMA AEROPUERTO
2020,10,27,19.9,8.7,VILLA DE MARIA DEL RIO SECO
2020,10,27,16.9,9.3,VILLA DOLORES AEROPUERTO
2020,10,27,9.3,2.4,VILLA GESELL AEROPUERTO
2020,10,27,20.3,1.9,VILLA REYNOLDS AEROPUERTO
2020,10,28,15.9,3.7,AEROPARQUE CABA
2020,10,28,10.9,-2.7,AZUL AEROPUERTO
2020,10,28,13.2,-1.2,BAHIA BLANCA AEROPUERTO
2020,10,28,15,-4.6,BARILOCHE AEROPUERTO
2020,10,28,-10.3,-17.8,BASE BELGRANO II
2020,10,28,-2.5,-3.3,BASE CARLINI (EX JUBANY)
2020,10,28,6.5,-4.3,BASE ESPERANZA
2020,10,28,3.6,0.8,BASE MARAMBIO
2020,10,28,4,-1.7,BASE ORCADAS
2020,10,28,-0.1,,BASE SAN MARTIN
2020,10,28,9.2,-2.8,BENITO JUAREZ
2020,10,28,19.8,11.7,BERNARDO DE IRIGOYEN AEROPUERTO
2020,10,28,12,1.9,BOLIVAR AEROPUERTO
2020,10,28,14.2,7.9,BUENOS AIRES OBSERVATORIO
2020,10,28,14.5,5.3,CAMPO DE MAYO AEROPUERTO
2020,10,28,9.4,3.6,CATAMARCA AEROPUERTO
2020,10,28,17.5,8.3,CERES AEROPUERTO
2020,10,28,12,6.4,CHAMICAL AEROPUERTO
2020,10,28,19.5,0.9,CHAPELCO AEROPUERTO
2020,10,28,13,2.6,CHEPES
2020,10,28,9.8,3.8,CHILECITO AEROPUERTO
2020,10,28,23.1,-2.6,COMODORO RIVADAVIA AEROPUERTO
2020,10,28,15.3,6,CONCORDIA AEROPUERTO
2020,10,28,9.3,1.9,CORDOBA AEROPUERTO
2020,10,28,11.2,5.1,CORDOBA OBSERVATORIO
2020,10,28,12.6,-1.9,CORONEL SUAREZ AEROPUERTO
2020,10,28,20.5,14.4,CORRIENTES AEROPUERTO
2020,10,28,9.8,1.6,DOLORES AEROPUERTO
2020,10,28,22,-5,EL BOLSON AEROPUERTO
2020,10,28,14.8,-4.9,EL CALAFATE AEROPUERTO
2020,10,28,15.4,2.7,EL PALOMAR AEROPUERTO
2020,10,28,,2.9,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,10,28,17.4,-3.6,ESQUEL AEROPUERTO
2020,10,28,13.4,4.9,EZEIZA AEROPUERTO
2020,10,28,24.5,14.3,FORMOSA AEROPUERTO
2020,10,28,,-2.2,GENERAL PICO AEROPUERTO
2020,10,28,18.7,3.9,GOBERNADOR GREGORES AEROPUERTO
2020,10,28,16,10.1,GUALEGUAYCHU AEROPUERTO
2020,10,28,22.7,16.4,IGUAZU AEROPUERTO
2020,10,28,20.5,14.2,ITUZAINGO
2020,10,28,13.1,1,JACHAL
2020,10,28,20.1,10.5,JUJUY AEROPUERTO
2020,10,28,17,5.6,JUJUY U N
2020,10,28,15.9,3.2,JUNIN AEROPUERTO
2020,10,28,16.6,3.5,LA PLATA AEROPUERTO
2020,10,28,17.8,1,LA QUIACA OBSERVATORIO
2020,10,28,13.1,5.3,LA RIOJA AEROPUERTO
2020,10,28,15.7,7.4,LABOULAYE AEROPUERTO
2020,10,28,10.6,4.5,LAS FLORES
2020,10,28,20.9,11.8,LAS LOMITAS
2020,10,28,9.5,-0.4,MALARGUE AEROPUERTO
2020,10,28,16.2,-2.3,MAQUINCHAO
2020,10,28,7.9,1.5,MAR DEL PLATA AEROPUERTO
2020,10,28,11.9,8.6,MARCOS JUAREZ AEROPUERTO
2020,10,28,,2,MARIANO MORENO AEROPUERTO
2020,10,28,9.5,3.8,MENDOZA AEROPUERTO
2020,10,28,,2,MENDOZA OBSERVATORIO
2020,10,28,17.3,8.1,MERCEDES AEROPUERTO (CTES)
2020,10,28,,2.6,MERLO AEROPUERTO
2020,10,28,13.5,4.5,METAN
2020,10,28,14.5,7.1,MONTE CASEROS AEROPUERTO
2020,10,28,14.5,7.5,MORON AEROPUERTO
2020,10,28,19.4,1.4,NEUQUEN AEROPUERTO
2020,10,28,13.9,1,NUEVE DE JULIO
2020,10,28,20.7,11.6,OBERA
2020,10,28,7.1,-0.3,OLAVARRIA AEROPUERTO
2020,10,28,19.7,12.9,ORAN AEROPUERTO
2020,10,28,14.7,6.6,PARANA AEROPUERTO
2020,10,28,23.7,-4.4,PASO DE INDIOS
2020,10,28,20.6,9.5,PASO DE LOS LIBRES AEROPUERTO
2020,10,28,11.6,-0.1,PEHUAJO AEROPUERTO
2020,10,28,20,1,PERITO MORENO AEROPUERTO
2020,10,28,7.8,-2,PIGUE AEROPUERTO
2020,10,28,11.7,1.9,PILAR OBSERVATORIO
2020,10,28,23.4,12.6,POSADAS AEROPUERTO
2020,10,28,20.4,11.5,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,10,28,18.4,-2.4,PUERTO DESEADO AEROPUERTO
2020,10,28,17.2,2,PUERTO MADRYN AEROPUERTO
2020,10,28,12,4.4,PUNTA INDIO B.A.
2020,10,28,13,9,RAFAELA AEROPUERTO
2020,10,28,18.7,10.9,RECONQUISTA AEROPUERTO
2020,10,28,21.8,14.7,RESISTENCIA AEROPUERTO
2020,10,28,5.7,5.2,RIO CUARTO AEROPUERTO
2020,10,28,25.3,3.7,RIO GALLEGOS AEROPUERTO
2020,10,28,8.1,0.3,RIO GRANDE B.A.
2020,10,28,29,5.1,RIVADAVIA
2020,10,28,11.9,4.3,ROSARIO AEROPUERTO
2020,10,28,14.1,4,SALTA AEROPUERTO
2020,10,28,21.9,0.9,SAN ANTONIO OESTE AEROPUERTO
2020,10,28,16.7,6.6,SAN FERNANDO AEROPUERTO
2020,10,28,16.5,2.9,SAN JUAN AEROPUERTO
2020,10,28,24.6,1.3,SAN JULIAN AEROPUERTO
2020,10,28,11.1,0.2,SAN LUIS AEROPUERTO
2020,10,28,14.3,1.5,SAN MARTIN (MZA)
2020,10,28,9,-0.2,SAN RAFAEL AEROPUERTO
2020,10,28,22.2,4.6,SANTA CRUZ AEROPUERTO
2020,10,28,15.5,1.1,SANTA ROSA AEROPUERTO
2020,10,28,9.1,2.3,SANTA ROSA DE CONLARA AEROPUERTO
2020,10,28,20.3,10,SANTIAGO DEL ESTERO AEROPUERTO
2020,10,28,13.3,10.7,SAUCE VIEJO AEROPUERTO
2020,10,28,13.9,6.4,SUNCHALES AEROPUERTO
2020,10,28,8.1,-0.6,TANDIL AEROPUERTO
2020,10,28,22.2,11.1,TARTAGAL AEROPUERTO
2020,10,28,15.3,9.1,TERMAS DE RIO HONDO AEROPUERTO
2020,10,28,11.7,5.1,TINOGASTA
2020,10,28,22.7,-2.4,TRELEW AEROPUERTO
2020,10,28,11.3,1.4,TRENQUE LAUQUEN
2020,10,28,8.8,2.6,TRES ARROYOS
2020,10,28,14.2,6.9,TUCUMAN AEROPUERTO
2020,10,28,19.7,4.6,USHUAIA AEROPUERTO
2020,10,28,11.6,-5.3,USPALLATA
2020,10,28,15.1,6.7,VENADO TUERTO AEROPUERTO
2020,10,28,16.4,0.4,VICTORICA
2020,10,28,13.8,-3.6,VIEDMA AEROPUERTO
2020,10,28,9.3,5.4,VILLA DE MARIA DEL RIO SECO
2020,10,28,15.3,4.5,VILLA DOLORES AEROPUERTO
2020,10,28,7.9,4.4,VILLA GESELL AEROPUERTO
2020,10,28,7.2,2.2,VILLA REYNOLDS AEROPUERTO
2020,10,29,18.1,7.9,AEROPARQUE CABA
2020,10,29,12.9,2.6,AZUL AEROPUERTO
2020,10,29,15.9,-0.5,BAHIA BLANCA AEROPUERTO
2020,10,29,19.9,1.1,BARILOCHE AEROPUERTO
2020,10,29,-11.9,-20.9,BASE BELGRANO II
2020,10,29,3,1.3,BASE CARLINI (EX JUBANY)
2020,10,29,5.4,-1.2,BASE ESPERANZA
2020,10,29,5.3,-3.3,BASE MARAMBIO
2020,10,29,5.4,-0.2,BASE ORCADAS
2020,10,29,-2.7,-1.8,BASE SAN MARTIN
2020,10,29,14.2,0.1,BENITO JUAREZ
2020,10,29,13.1,9.8,BERNARDO DE IRIGOYEN AEROPUERTO
2020,10,29,12,-2,BOLIVAR AEROPUERTO
2020,10,29,16.2,6.6,BUENOS AIRES OBSERVATORIO
2020,10,29,14,3.8,CAMPO DE MAYO AEROPUERTO
2020,10,29,17.7,10.6,CATAMARCA AEROPUERTO
2020,10,29,20.6,8,CERES AEROPUERTO
2020,10,29,20.3,5.4,CHAMICAL AEROPUERTO
2020,10,29,17.8,-0.3,CHAPELCO AEROPUERTO
2020,10,29,23.6,2.8,CHEPES
2020,10,29,20.6,6.9,CHILECITO AEROPUERTO
2020,10,29,19.5,8,COMODORO RIVADAVIA AEROPUERTO
2020,10,29,18.6,8.5,CONCORDIA AEROPUERTO
2020,10,29,16.2,7.2,CORDOBA AEROPUERTO
2020,10,29,19.3,8.9,CORDOBA OBSERVATORIO
2020,10,29,11.2,-3.7,CORONEL SUAREZ AEROPUERTO
2020,10,29,19.3,9.5,CORRIENTES AEROPUERTO
2020,10,29,14.1,0.9,DOLORES AEROPUERTO
2020,10,29,20.5,-0.8,EL BOLSON AEROPUERTO
2020,10,29,15.3,2,EL CALAFATE AEROPUERTO
2020,10,29,14.4,3.3,EL PALOMAR AEROPUERTO
2020,10,29,,2.1,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,10,29,19.6,3,ESQUEL AEROPUERTO
2020,10,29,12.3,4.7,EZEIZA AEROPUERTO
2020,10,29,14.6,10.1,FORMOSA AEROPUERTO
2020,10,29,,0.0999999999999996,GENERAL PICO AEROPUERTO
2020,10,29,16.4,9.2,GOBERNADOR GREGORES AEROPUERTO
2020,10,29,20.6,2.9,GUALEGUAYCHU AEROPUERTO
2020,10,29,15.5,13,IGUAZU AEROPUERTO
2020,10,29,19.5,9.3,ITUZAINGO
2020,10,29,22.2,0.5,JACHAL
2020,10,29,17.8,8.3,JUJUY AEROPUERTO
2020,10,29,16.1,6.5,JUJUY U N
2020,10,29,14,0.9,JUNIN AEROPUERTO
2020,10,29,15.7,5.3,LA PLATA AEROPUERTO
2020,10,29,18,6.1,LA QUIACA OBSERVATORIO
2020,10,29,18.8,7.9,LA RIOJA AEROPUERTO
2020,10,29,15.4,2.4,LABOULAYE AEROPUERTO
2020,10,29,15.7,1.9,LAS FLORES
2020,10,29,21.2,13.7,LAS LOMITAS
2020,10,29,16.9,-2.4,MALARGUE AEROPUERTO
2020,10,29,21.3,-0.1,MAQUINCHAO
2020,10,29,10.4,1.7,MAR DEL PLATA AEROPUERTO
2020,10,29,17.2,-1,MARCOS JUAREZ AEROPUERTO
2020,10,29,,1.4,MARIANO MORENO AEROPUERTO
2020,10,29,18.1,4.3,MENDOZA AEROPUERTO
2020,10,29,,-0.2,MENDOZA OBSERVATORIO
2020,10,29,20,6.6,MERCEDES AEROPUERTO (CTES)
2020,10,29,,6.1,MERLO AEROPUERTO
2020,10,29,11.4,3.3,METAN
2020,10,29,20.7,8.6,MONTE CASEROS AEROPUERTO
2020,10,29,15.4,8.2,MORON AEROPUERTO
2020,10,29,18.1,6.3,NEUQUEN AEROPUERTO
2020,10,29,17.2,4.1,NUEVE DE JULIO
2020,10,29,13.3,8.5,OBERA
2020,10,29,11.4,3.1,OLAVARRIA AEROPUERTO
2020,10,29,18,9.8,ORAN AEROPUERTO
2020,10,29,16.1,4.7,PARANA AEROPUERTO
2020,10,29,25.7,6.2,PASO DE INDIOS
2020,10,29,17.8,9.6,PASO DE LOS LIBRES AEROPUERTO
2020,10,29,14.6,5.4,PEHUAJO AEROPUERTO
2020,10,29,15,9.5,PERITO MORENO AEROPUERTO
2020,10,29,11.2,-0.2,PIGUE AEROPUERTO
2020,10,29,16.2,8.3,PILAR OBSERVATORIO
2020,10,29,15.6,11.5,POSADAS AEROPUERTO
2020,10,29,20,6.1,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,10,29,22.2,7.9,PUERTO DESEADO AEROPUERTO
